language,location,message
de,"Berlin, Deutschland","RT @CatholicClimate: The world came together in Paris to find a way to address climate change and protect creation for future generations. Today the world mourns the terrible fire at Notre Dame Cathedral in that same city. But even in the face of destruction and sadness, we proceed in hope. https://t.co/0ZbhvuBeYH"
en,USA,"Still alive!': Notre Dame's 180,000 bees survive cathedral fire https://t.co/NJ7xgL27ix"
en,AshakaCem Gombe,RT @todayng: Notre Dame fire cause may be electrical – official https://t.co/c909w2vX8T
es,Venezuela,"PSG y Mónaco homenajearán a Notre Dame en su partido del domingo
https://t.co/XdwT9K6YTm"
en,here,Only took 700 years for the poor mother fuckers that built Notre Dame to get their payday
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,"Pennsylvania, USA","RT @RyanDeto: In October, Susan Block was named to board of Block Communications Inc., which owns Post-Gazette, Toledo Blade, and 5 local TV stations. This week she has posted several anti-Muslim conspiracy theories and fake news tied to Notre Dame fire. Happy Friday https://t.co/7dFqfKuqvF"
en,"Pennsylvania, USA","RT @RyanDeto: In October, Susan Block was named to board of Block Communications Inc., which owns Post-Gazette, Toledo Blade, and 5 local TV stations. This week she has posted several anti-Muslim conspiracy theories and fake news tied to Notre Dame fire. Happy Friday https://t.co/7dFqfKuqvF"
en,"Delaware, USA","RT @MAGAnificently: @TheMarkPantano @HershelWalker3 Evergreen = HRC
The Forest = Notre Dame

creepiest. tweets. ever. https://t.co/L6PrrFMVg7"
en,"Warrenton, MO","RT @EmmanuelMacron: Notre-Dame de Paris en proie aux flammes. Émotion de toute une nation. Pensée pour tous les catholiques et pour tous les Français. Comme tous nos compatriotes, je suis triste ce soir de voir brûler cette part de nous."
en,"Carbondale, PA",RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,,"RT @CRE_SciencesPo: ""L'Arc de triomphe, les Champs-Élysées et maintenant Notre Dame !""
Quand BFMTV amalgame le feu de Notre-Dame et les Gilets jaunes...

L'archétype-même de l'outrecuidance journalistique : manipuler la réalité pour servir de commissaires politiques, le tout en ayant l'air ""libres"". https://t.co/mdLMNN8HCt"
it,,"RT @CesareSacchetti: Castaner, il ministro degli Interni francese fotografato nella cattedrale di Notre Dame. Il fotografo sembra che si sia impegnato parecchio per nascondere la croce dallo scatto. https://t.co/GLxGj45ZMp"
fr,France,"RT @MuseeLouvre: Évacuation des œuvres de #NotreDame : le Trésor et les deux plus importants tableaux de la série des ""Mays"" (Le Nain et Lubin Baugin) sont au Louvre. Les autres ""Mays"", transportés dans une réserve extérieure, ne présentent pas de dégâts apparents.
👉https://t.co/pBEASEBRAN https://t.co/KtLOvL6igL"
es,"Madrid, España","El exorcismo, la catedral de Notre Dame de Lorette, en París, Francia Foto &amp; Imagen De Stock: 214272050 - Alamy #MilenioLive https://t.co/Nol9k19IHQ"
en,Thailand,เห็นหลายคนแล้วที่รู้ภาษาฝรั่งเศส มักจะชอบแก้การออกเสียงคำที่มาจากฝรั่งเศส ถ้ามันถูกกาลเทศะก็เป็นเรื่องที่ดี แต่ส่วนมากจะเสียมารยาทเพราะแทรกออกมากลางบทสนทนา เช่น แก้คำว่า Paris หรือ Notre Dame บางทีมันคือ common term ของคนไม่รู้มั้ยหละ หรือยังไง ขอโทษนะเธอที่ชั้นโง่ งี้ป้ะ?
pt,Rio de Janeiro/BRASIL,"Que droga! Perdi o arquivo que montei da Notre-Dame fazendo a relação do paganismo/arte/cristianismo europeu. 
#Decepção :("
en,"Washington, DC",Thousands of bees living on Notre Dame’s roof survive catastrophic fire https://t.co/LrEuTnqC0R https://t.co/ZMmmGxIJds
es,,RT @Sofisma8: Colombia donará estas gárgolas para restaurar la catedral de notre dame. 🙊🙊🙊 https://t.co/oNsn6iTxmb
en,"Ottawa, ON","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,"RT @CRTV_web: #Paques2019
#VendrediSaint
La passion du Christ revisitée en la Cathédrale Notre Dame des 7 Douleurs d’Akono (région du Centre). Danse mortuaire « Essani ». https://t.co/mpAPHDSMRi"
en,"Maryland Heights, MO",@glenbenton67 It would be great if Deicide played live at Notre Dame.
en,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,Earth,"Oh! About billionaires? See, people somehow think they’re clever. Um.... I read tarot for a billionaire bloke who made his money investing in the nuts that go on bolts. He’s inherited too much money to spend, ya see, from his father. His fathers... https://t.co/CYmbYO6L4o"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Portland, OR","RT @rocza: ""Notre Dame has housed three beehives on the first floor on a roof over the sacristy, just beneath the rose window, since 2013""–they all survived the fire. 
https://t.co/1bZZ3QhiKr"
en,,"RT @RPanh: Henri Roger-Viollet
Restoration of Notre Dame, 1952...

OAP https://t.co/anaNhTCTwB"
fr,Paris,"RT @SPPEF: #NotreDame Article particulièrement instructif sur la sous protection de la cathédrale (du moins peu avant les travaux)...
https://t.co/9JJ46WAu6s"
en,,Notre Dame fire cause may be electrical – official https://t.co/c909w2vX8T
en,,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
en,"Phnom Penh, Cambodia",ប្រទេស​បារាំង​ផ្តល់​មេដាយ​កិត្តិយស​​ដល់​មន្ត្រី​ពន្លត់​អគ្គិភ័យ​នៅ​វិហារ Notre Dame https://t.co/03jLnXDyrP https://t.co/4qVlY3q1ND
en,New York City,Now we know what went wrong. https://t.co/tqLbovJlFY
es,"Caracas, Venezuela","RT @CaraotaDigital: Las 200 mil abejas de las colmenas de la catedral de Notre Dame se salvaron               "".               https://t.co/6US1bjPhGJ"
es,,"RT @M_modernel: Sobre las donaciones a Notre Dame:

1) ¿Quién te crees que sos para opinar sobre la Plata de los demás? 

2) ¿Cómo sabes que los donantes no hacen caridad con los pobres y demás?

3) ¿Vos donás algo para los pobres?

4) Deja vivir libremente a la gente."
en,Langley  Falls,Los que quieren que se emplee el dinero de Notre Dame en alimentar a los pobres: ¿Qué pretenden? ¿Que dejemos que destrocen todos los símbolos de la cultura occidental sin hacer nada?
en,,"RT @VertigoPolitix: The ex-architect in charge of Notre-Dame cathedral during the 1990s came out at an interview on France TV5 by stating that for the fire to burn in which it did would require an excellerent. 800 Year old oak timbers he said are petrified, and do not burn so easily."
en,,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
en,,"@edhenry @SusanLiTV @marthamaccallum @charliekirk11 @robinbiro @CLewandowski_ @LisaMarieBoothe @CarleyShimkus Great segment with your peeps😃
Good to laugh been a long week of news from Notre Dame to Mueller. Cheeseburgers are always good.
Susan enlightened me on 420."
fr,"Nice, France",RT @eliminature_: 2030 : l’argent de toute la France a permis de reconstruire la cathédrale. le pays entier n’est plus qu’une notre-dame géante. les français sont tous en habit de moine. les gilets jaunes préparent discrètement leur retour en teintant leur habit de cire jaune... https://t.co/x2OdMWdBQW
en,1942-2018❤️,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,país bananera,"RT @M_modernel: Sobre las donaciones a Notre Dame:

1) ¿Quién te crees que sos para opinar sobre la Plata de los demás? 

2) ¿Cómo sabes que los donantes no hacen caridad con los pobres y demás?

3) ¿Vos donás algo para los pobres?

4) Deja vivir libremente a la gente."
fr,Not in your league,RT @le_Parisien: Pamela Anderson sur les dons à Notre-Dame : «Qu’en est-il des sans-abri ?» https://t.co/yqdW1ZCdds
pl,,"RT @gouldingxshawn: tak wszystko podsumowujac :
na katedre Notre Dame zebrano juz ponad 800 mln euro
a czy na rzeczy takie jak
glod u dzieci, choroby, trwajace wojny, plastik w ocenach i morzach, ktorego sa miliony ton i niszczy tym prawdziwy cud swiata jakim sa zwierzeta i rafa koralowa"
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,tx,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,Notre Dame: the battle between architects to design the Cathedral’s new spire is already causing controversy. https://t.co/VxXkr2RDNb
en,,to feliz que as abelhas de notre dame sobreviveram. fun fact aparentemente o co2 da fumaça deixa abelhas bêbadas e elas dormem em vez de morrerem
en,"New York, NY","RT @AmyMek: BREAKING: Architect of restorations for Notre Dame Speaks Out! 

Media: ""So your're telling us that this type of timber doesn't burn like that?""

Notre Dame Architect: ""NO, You know, oak that is 800 years old doesn't burn like that....You would need a lot of kindling to succeed."" https://t.co/NBF86wOxDF"
es,,RT @CNNEE: Las abejas que viven en el techo de Notre Dame sobrevivieron al incendio https://t.co/UHBDnb0O6a
en,Westchester,RT @fud31: New York Times hits new low with mortifying Notre Dame correction https://t.co/isNwqdDl9m via @nypost
es,"Recoleta, Santiago de Chile.","RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
en,"Hobart, Tasmania",Why do these crazies keep linking Notre Dame to #Hobart? It’s hilarious 😂 https://t.co/9Rddcx2aNH
es,Villena,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @davidicke: Bamiyan, Babylon, Palmyra, Notre-Dame https://t.co/nQJ63b2wBg #NotreDame https://t.co/NgFgkP2urA"
nl,,RT @fIeurre: Notre Dame gaat eerder klaar zijn dan het station Gent Sint-Pieters
fr,Europe,"RT @mormach: A Venise, la #Fenice détruite par un incendie a été reconstruite à l'identique.
A Kyoto, le #PavillonDOr a été reconstruit à l'identique.
Et il faudrait, pour #NotreDame, que nous ayions à supporter les élucubrations ""modernistes"" d'un architecte fou ???

https://t.co/CAxIgZJ4GD"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
de,#dortmund,"WHAT‘S THE STORY (NOTRE DAME) PARIS GLORY? BLÖGGNER VON NOTRE DAME (DONS PRIVÉ)
by t. #kortmann 
A #african country like #mosambique get 100 Million euro for rebuild after the high water… https://t.co/40yEHWlJ1q"
fr,,"RT @EugenieBastie: Entretien avec Maryvonne de Saint-Pulgent, directrice du patrimoine au ministère de la Culture de 1993 à 1997, sur Notre-Dame: «Reconstruire la flèche à l’identique est la solution la plus simple, la plus rapide et la plus sensée» https://t.co/tHIlRNfwYi via @Le_Figaro"
en,PDX.OR,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @TrueFactsStated: ‘It’s a miracle’: hundreds of thousands of bees survive Notre Dame fire | Notre Dame | The Guardian https://t.co/va0h6TTvPp
en,United States of America,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
en,"Trégastel, France","RT @brutofficiel: ""Cet épisode montre que ce n’est pas vrai, il n’y a pas une asphyxie fiscale, et il y a encore des très grandes fortunes qui peuvent faire quelque chose de leur argent""

Après l’incendie de Notre-Dame, la fondation @Abbe_Pierre rappelle que d'autres causes manquent de moyens. https://t.co/Csziai0Gll"
en,"Santee, CA 92071",Good news for a change 🐝                                                  ‘It’s a miracle’: hundreds of thousands of bees survive Notre Dame fire. https://t.co/hxyHcI894b
