language,location,message
pt,around the corner,Um absurdo esse tanto de água que gastaram para apagar o incêndio em Notre Dame quanto tem tanta gente precisando 😡
en,"Miami, FL","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Grand Rapids, MI",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @jigg1974: Notre Dame, París, 1940. https://t.co/lyIZLQV3Zr"
en,big island // couve,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Venezuela,"RT @HugoSantaromita: LEÍDO POR AHÍ: “Siempre quise conocer las Torres Gemelas y la Catedral de Notre Dame, no sé por qué ahora quisiera conocer el Palacio de Miraflores y el Cuartel de la Montaña”."
fr,,"RT @WinamaxSport: « Ouais Stéphane, je suis avec Notre-Dame. Premier match et déjà premier but t’y es en feu on dirait oh ça va je déconne, en tout cas on te le souhaite. » #PSGASM https://t.co/a3skw5Y1jr"
en,"Adelaide, South Australia","RT @workmanalice: Paul Henselin, One Nation’s candidate in the seat of Fairfax in Queensland, has been caught sharing fake news that claims the Notre Dame cathedral fire is linked to jihadi terrorism and that, if elected, Labor will introduce Islamic law. https://t.co/tVEQ9hYynE https://t.co/kXJtDfG2LW"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,"Maia, Portugal",RT @futtmais: Linda camisa do PSG para Notre-Dame. https://t.co/AjTIzsy23Z
es,"Chihuahua, México ",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Jacksonville Beach, FL",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Brazil, IN","@brandonorselli this is a thing to be mad about?

the fuck guys? Did you get tired of notre dame already?"
en,"Wellington Region, New Zealand","RT @VertigoPolitix: The ex-architect in charge of Notre-Dame cathedral during the 1990s came out at an interview on France TV5 by stating that for the fire to burn in which it did would require an excellerent. 800 Year old oak timbers he said are petrified, and do not burn so easily."
en,"Washington, DC",RT @lexaproIetariat: it’s really interesting to me that on the day of the notre dame fire my tl was filled with takes and prayers about it. and those same people have nothing to say about the bombings that took place in sri lanka. the obsession with the west is a dangerous thing.
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,"São paulo, interlagos ","RT @esterjorge: a Catedral de Notre Dame recebendo MILHÕES em doações pra ser restaurada, mas as vítimas do ciclone que atingiu 3 países africanos ainda dependem de água e alimentos"
es,Santiago,"RT @TeneisMe: No es París, es Sri Lanka. No es Notre-Dame es una simple iglesia católica que estaba atestada de personas celebrando el domingo de Resurreción. En París no hubo que lamentar víctimas, en Sri Lanka de momento son 207 los muertos. ¿Cuándo comienzan las donaciones millonarias? https://t.co/3N75mh7kqJ"
en,"Montréal, Québec","RT @Boss_Hogue: Un pompier donne son opinion sur Notre-Dame (Photo)  Les gens savent bien que c'est impossible qu'une telle structure en chêne ancien brûle aussi rapidement ... mais peu OSENT le dire. Sinon, ils se font traiter d'Hurluberlu conspirationniste dans les médias   :-(    #LeValideur https://t.co/IKPdUYmLTF"
en,"Marseille, France","RT @anatolium: Bon ben Crépuscule, qualifié de ""livre prophétique"", est en Roumanie.

Désolé, tout le monde s'en fout, mais ça me rend tellement halluciné, et triste, et honteux pour la presse de notre pays, ce qui est entrain de se passer.

Quel manque de dignité.

https://t.co/RmWqHqnK9E"
en,"Paris, France",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,,"RT @AiltonBenedito: Brasileira doa R$ 88 milhões para a reconstrução da Catedral de Notre-Dame. O dinheiro é dela. Doa, se quiser, para quem lhe aprouver. Os invejosos, recalcados, ressentidos só reclamam porque a doação não foi para uma mesquita. https://t.co/yMZPcB0jZo"
en,,"RT @piagnone: Been staying out of the Notre dame spire debate because although I can understand how they could mess it up my positive ideas are stuff like: 
(i) same thing again
(ii) gothic version of the Australian big shrimp 
(iii) big statue of Mary
(iv) space elevator"
en,France,"RT @BFMTV: #PSGASM : les maillots spéciaux pour Notre-Dame dévoilés

https://t.co/l3ppt9wL4O https://t.co/A1bmEW2bGp"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,région parisienne,"@LaurentDelahous @France2tv 
vos journaux sortaient du lot parmi ceux du service public mais ce soir vous avez touché le fond avec cet ITW de Rodrigues ! Ce même Rodrigues qui avait tenu des propos choquants au sujet de  Notre-Dame, propos qui avait entraîné la réaction du député"
en,london,"Will people still be talking about these bombings in a weeks time? Probably not. Would people be talking about the burning and reconstruction of the Notre Dame next week? Without a doubt.

RANT OVER
soz"
en,london,"I was born in France, so the Notre dame fire had a impact on me. it upset me, but at the same time I can't help but think, why nobody did the same thing, raise awareness, contribute money or something to help PEOPLE , not a BUILDING, PEOPLE, with treatments, healthcare etc..."
fr,france,"RT @GoldyLily: Je pense qu’il est grand temps d’arrêter les collectes de dons pour Notre-Dame . 
Les généreux donateurs ont largement couvert les frais à venir . 
Il est temps maintenant d’ouvrir  les yeux sur les autres associations qui ont autant (voire plus) besoin de cet argent 
#WakeUp ⏰"
es,"Florencia, Toscana","mejor ponemos dinero para restaurar Notre Dame, así la gente puede seguir yendo a misa..."
en,"Raleigh, NC","RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
fr,,"RT @FlorencePorcel: Les commerçants qui proposent d’arrondir à l’euro au-dessus pour Notre-Dame, WHAT THE PUTAIN DE FUCK ?!!!!! Ça sert à quoi si y a plus personne dans 200 ans ?? Je m’engage à arrondir À LA DIZAINE AU-DESSUS si c’est POUR LE CLIMAT. 
(NON MAIS ON RÊVE PUTAIN)"
en,"Dallas, TX",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
de,,"Gerade wo der Karfreitag an der deutschen Schule in Istanbul als schulfreier Tag ""gestrichen"" wurde, muss ich diese Meldung von @petertauber lesen. Im Hinblick auf die Bilder und Tweets von Muslime zum Brand von Notre-Dame, kann ich den Politiker nicht mehr ernst nehmen. https://t.co/LsayYsBCAH"
fr,"Miami, FL","RT @WinamaxSport: « Ouais Stéphane, je suis avec Notre-Dame. Premier match et déjà premier but t’y es en feu on dirait oh ça va je déconne, en tout cas on te le souhaite. » #PSGASM https://t.co/a3skw5Y1jr"
en,"Mississippi, USA","RT @MindFuror: Follow me here:
Comey in NZ
Obama at Notre Dame
Powers in Sri Lanka 
Where is John Kerry...?
Jarrett...?
Rice...?
Bill C...?
HRC...?
#FindTheCabal"
it,,RT @HistoryToLearn: Parisians kneel and sing 'Ave Maria' in the honor of the burning Notre Dame Cathedral. https://t.co/3yuAq1wOHP
fr,,"RT @F_Desouche: #Eyguières (13) : un incendie d'origine inconnue s'est déclaré dans l'église Notre-Dame-de-Grâce, le feu a endommagé du mobilier https://t.co/mrjSYguP49 https://t.co/XGXUR6pCnm"
en,,"RT @FiveRights: I guess the explosions &amp; fires at the hotels and churches in Sri Lanka that killed at least 207 people simply ""broke out"" like the 875 church fires in France including the one at Notre Dame.
On Easter."
es,,RT @jtgazmuri: África recibe anualmente miles de millones de euros en ayudas humanitarias. El problema no es Notre Dame: el problema es que África está infestada de gobiernos socialistas y totalitarios. https://t.co/ZpGfNGYnk8
fr,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Scotland, Flat Earth 🙏","RT @HenryMakow: Former chief architect/engineer of Notre Dame Cathedral says fire “Incomprehensible”

‘We installed new detection system in 2010, and completely rewired the cathedral, so the fire wasn’t caused by electrical short-circuit’

https://t.co/4g0vFD4HKB"
fr,Paris et sud ouest,"RT @notredameparis: Au matin de Pâques, des ténèbres renaît la lumière...
Nous sommes tous engagés pour œuvrer à cette nouvelle naissance, à la renaissance de Notre-Dame de Paris https://t.co/tgAaCRnlCJ"
en,,"RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
en,,"RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
pt,"Palmela, Portugal",RT @futtmais: Linda camisa do PSG para Notre-Dame. https://t.co/AjTIzsy23Z
en,Rwanda,"RT @AfricaFactsZone: Morocco becomes the first African country to pledge to donate to Notre Dame in France, which $1 billion was raised for in 48 hours. Ivorian King, Amon Ndouffou V also pledged to donate. Neither donated to Malawi, Zimbabwe &amp; Mozambique after Cyclone Idai, which they need $2bn for."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,,"RT @romainberto40: Comme quoi la soirée de France 2 consacré à notre dame ne fais pas + que @QVGDM_TF1 avec 2.3M samedi devant fr2... Donc ce n'est pas la faute de @CamilleCombal si #QVGDM n'a pas aussi bien marché que sa première 
Juste, après 3jours ""l'événement"" est autre part 
Cc  @TPMP #TPMP"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Liverpool, England",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,21,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Houston, TX","RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
en,Ohio,Catholic Church assures billionaires that none of their Notre Dame donations will go to poor https://t.co/ytj6L2X4Px
fr,,"RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
fr,,"RT @brutofficiel: ""Cet épisode montre que ce n’est pas vrai, il n’y a pas une asphyxie fiscale, et il y a encore des très grandes fortunes qui peuvent faire quelque chose de leur argent""

Après l’incendie de Notre-Dame, la fondation @Abbe_Pierre rappelle que d'autres causes manquent de moyens. https://t.co/Csziai0Gll"
en,United States,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Ghana,"RT @Sporf: 🇫🇷 @PSG_Inside are wearing special shirts against @AS_Monaco following the blaze at the Notre Dame cathedral.

⛪️ The front of jersey has an image of the iconic Cathedral...

👕 While the back has ‘Notre Dame’ printed, instead of usual names.

👏 A touch of class. https://t.co/HtE8otMAtY"
en,KY✈️IN,RT @inDAVIDuall: Can we get some funds up for these people like yall did for Notre Dame? https://t.co/PmehQecsQa
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,25 • he • canada,RT @thelindsayellis: Honestly I'm super hype for the live action remake of Hunchback of Notre Dame II.
en,,Bet the Catholics are loving all that money being donated for Notre dame loooool
en,박우진 | 라이관린 | 유선호,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Préchacq les Bains,"RT @SeriousCharly: Le flocage ""Notre Dame"" pour tous les joueurs de PSG-Monaco, on atteint un niveau de grotesque complètement fou quand même."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @Sporf: 🇫🇷 @PSG_Inside are wearing special shirts against @AS_Monaco following the blaze at the Notre Dame cathedral.

⛪️ The front of jersey has an image of the iconic Cathedral...

👕 While the back has ‘Notre Dame’ printed, instead of usual names.

👏 A touch of class. https://t.co/HtE8otMAtY"
en,"Nairobi,Kenya","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,,RT @JackPosobiec: @BrittPettibone Notice AP had same set phrase for Notre Dame “tourists and Easter worshippers” https://t.co/iPciSsXq0O
es,Argentina,"#Flashtech Las noticias tecnológicas de la semana con @fechu
+ ¿SE VIENE LA PLAY 5?
+ LOS PERROBOTS DE BOSTON DYNAMICS
+ AL RESCATE DE NOTRE DAME https://t.co/10ALBUmGLw"
en,universe,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @Andrew_Adonis: This is an absolutely massive wake up call. If Farage wins the Euro elections &amp; Labour doesn’t come top, it’s our equivalent of the Notre Dame fire - except it will take longer than 5 years to rebuild the tower. Maybe never https://t.co/nqfmxwEK7e"
pt,,"Eu adorava falar “abalou, fechou Paris em chamas”, porém, depois de Notre Dame não pega bem"
es,huelva,Han encontrado restos de glisofato en las paredes de notre dame #CuartoMilenio
en,Nigeria,"RT @IhoTerence: The killings in Sri Lanka is unfortunate. First, it was New Zealand, then Notre Dame in Paris, and now Sri Lanka. The religious war has started and it's unfortunate that this is the kind of war that works with people's beliefs and ends up consuming everyone."
en,"Fontana, CA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Lyon France,"RT @gazou06: la thermite dont la température atteinte lors de cette  réaction est exceptionnellement haute (2204,4°)  permettant  de brûler n’importe quel matériaux, sa combustion produit une fumée  jaune caractéristique absolument identique à celle de Notre Dame..........!!!!! https://t.co/m8SirKRprg"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"San Luis, Argentina","RT @IneEstevez: Se incendia Notre Dame y todo el mundo pende de un hilo. Bombardean iglesias y hoteles de Sri Lanka, mueren hombres, mujeres, niños..... qué silencio. Hay escalafón para todo."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @workmanalice: Paul Henselin, One Nation’s candidate in the seat of Fairfax in Queensland, has been caught sharing fake news that claims the Notre Dame cathedral fire is linked to jihadi terrorism and that, if elected, Labor will introduce Islamic law. https://t.co/tVEQ9hYynE https://t.co/kXJtDfG2LW"
en,I can and I will,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Washington, DC","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Vancouver, WA","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Berkshire, UK",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Ayr,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Portland, OR",RT @JackPosobiec: @BrittPettibone Notice AP had same set phrase for Notre Dame “tourists and Easter worshippers” https://t.co/iPciSsXq0O
fr,"Aloha Oe (Stay Dandy, Baby)",RT @JackPosobiec: @BrittPettibone Notice AP had same set phrase for Notre Dame “tourists and Easter worshippers” https://t.co/iPciSsXq0O
en,,"209) Minnesota - Alex Bars OG Notre Dame
210) Cincinnati - Cole Tracy PK LSU
211) Cincinnati - Josiah Tauaefa LB - UT-San Antonio
212) San Francisco - Dexter Williams RB Notre Dame
213) Cincinnati - Jack Fox P Rice"
fr,Paris,"Notre-Dame after ...
Police inquiry ... Photo Lionel Roy

#lionelroyphotography #instagood #picfy #notredame #notredamedeparis #paris https://t.co/0vWQ6akFbG https://t.co/Wek6shNmRW"
en,Dumaguete City,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"We’re all responsible, don’t get me wrong, BUTT if you have the ability to make such a huge impact (such as the repair of the notre dame) then why not contribute to something like cleaning the garbage patch¿ it’s a utilitarian decision"
fr,Paris,"Notre-Dame after ... Photo Lionel Roy

#lionelroyphotography #instagood #picfy #notredame #notredamedeparis #paris https://t.co/uvd2uyH3l7 https://t.co/QiZ6s2vBTU"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Vancouver, WA",RT @EduardHabsburg: @MassimoFaggioli @IgnatiusUnderh2 Anyway I would only be for a radical retooling of Notre Dame cathedral if it gets the ability of spaceflight and becomes the first cathedral in space
fr,Paris,"Notre-Dame after ... Photo Lionel Roy

#lionelroyphotography #instagood #picfy #notredame #notredamedeparis #paris https://t.co/Xv02gH9bGz https://t.co/Y7Lk0705UX"
en,"Columbus, Ohio","The Notre Dame fire was a tragedy. 9/11 was an atrocity (several, actually). Huge difference.
https://t.co/FgjqLTNi89"
en,london,"RT @anugov1: notre dame: *burns down*
y'all: omg rip:(( this is the saddest thing to happen this century omg pray for france
sri lanka: *over 200 people dead from explosions*
y'all:"
es,,"RT @waldocarrasco: Nuestra Notre Dame de calle Huerfanos abandonada a su suerte, para ella no alcanza ni madera ni cobre ofrecida por @sebastianpinera para “reconstruir” la de Paris. https://t.co/xG9nsZ64kN"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Paris,"Notre-Dame after ... Photo Lionel Roy

#lionelroyphotography #instagood #picfy #notredame #notredamedeparis #paris https://t.co/S6oioZsPGI https://t.co/rJ7t0rVPN8"
en,"Arlington, VA",RT @Lagud2: Notre Dame putting a blow touch on a 300yr old oak beam for 5min straight. https://t.co/m7OOPTpL97
ja,"somewhere near Osaka, Japan","RT @afpbbcom: フランス・パリのノートルダム大聖堂（Notre Dame Cathedral）で飼育されていたミツバチ約20万匹が、大火災の被害を免れていたことが18日、明らかになった。建物を包み込むほどの火災をハチが生き延びたのは奇跡だと養蜂家は話している。
https://t.co/ZxmcudUFPl"
en,"California, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Massachusetts, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Paris,"Notre-Dame after ... Photo Lionel Roy

#lionelroyphotography #instagood #picfy #notredame #notredamedeparis #paris https://t.co/OzGpMF5gK7 https://t.co/mzE6JjCZLW"
en,Puerto Rico,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,LAMBARE,RT @baronjimena: Si ayudaran a que la gente no muera de hambre tan rápido como donan guita para reconstruir Notre Dame...
pt,Portugal,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Paris,"Notre-Dame after ... Photo Lionel Roy

#lionelroyphotography #instagood #picfy #notredame #notredamedeparis #paris https://t.co/PDRNWBdpdY https://t.co/wSBN74xRWX"
en,United States,Notre Dame isn't special for the way it looks. It's special because of it's history and it's age. So why the hell are people still donating millions just to rebuild it. Maybe we should worry about this AFTER we help starving people and the planet.
en,Oregon,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
nl,,Balken van Notre Dame krijg je niet zomaar in brand! https://t.co/hAGsSFq27W
en,"Sunny Alicante, España","RT @gonsaenzdemiera: Si en tres días, 5 millonarios franceses han prometido casi 1.000 millones de euros para reconstruir Notre Dame, no es posible conseguir los 200.000 millones anuales que según la ONU se requiere para erradicar el hambre en el mundo?  https://t.co/2G6Wjjbsql"
en,"Kuala Lumpur City, Kuala Lumpur Federal Territory",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Lyon, France","RT @paulkrugman: Billionaires rushed to offer funds to rebuild Notre Dame. But in the context of Macron's policies – tax cuts for businesses, austerity for the masses – there has been an understandable backlash 1/ https://t.co/0N36AeF5GB"
en,,@pingz9 @_Paddy_Smyth_ Did you know that Notre Dame has a hunchback geezer working for them so this money is actually going towards disability equality
en,Manhattan,"RT @BlazeTV: French officials have declared the burning of Notre Dame Cathedral an accident, but @MillerStream wants to see the evidence.

He calls B.S. on media’s conspiracy-minded double standard &amp; says there's nothing wrong with demanding answers.

Full episode ==&gt; https://t.co/pzeoLx1n32 https://t.co/B68zIyennB"
en,Manhattan,"RT @BlazeTV: French officials have declared the burning of Notre Dame Cathedral an accident, but @MillerStream wants to see the evidence.

He calls B.S. on media’s conspiracy-minded double standard &amp; says there's nothing wrong with demanding answers.

Full episode ==&gt; https://t.co/pzeoLx1n32 https://t.co/B68zIyennB"
en,,@thecjpearson @realDonaldTrump But notre dame got more attention than anything. Not only were Christian's killed. People of other communities of religion and ethnicity were killed in hotels.
es,Chile,RT @jtgazmuri: África recibe anualmente miles de millones de euros en ayudas humanitarias. El problema no es Notre Dame: el problema es que África está infestada de gobiernos socialistas y totalitarios. https://t.co/ZpGfNGYnk8
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
ja,,"RT @aachanPSG: ノートルダム大火災後初めてのパリでの試合

PSGのユニフォーム、胸スポンサーのFly Emiratesの部分にはノートルダムのイラストを
背中の選手の名前の部分にはNotre Dame

ダービー時の発煙筒の罰で閉鎖してる客席にはノートルダムのコレオ

消火に尽力した消防士500人をこの試合に招待 https://t.co/DLu6DJ4del"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,1 Peter 4:8,"RT @luminescencial: Hello my name isn't Notre-Dame but I need your billions
https://t.co/y9IMciCmw2"
fr,"France, Blois",RT @bernardpivot1: C’est une nouvelle parabole de l’Evangile. Qui Notre Dame accueillera-t-elle en premier dans sa cathédrale restaurée? Le pauvre qui a donné 5 euros ou le riche 100 millions ?
pt,inside your mind,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,USA,RT @SarahPalinUSA: Photo Inside Notre Dame Post-Fire Goes Viral for Powerful Reason https://t.co/BFrCm4Lqdy
en,,"RT @yashar: The rebuild of Notre Dame will be well funded. 

In the past month, three historically black churches in Louisiana were destroyed by a racist arsonist. He has been charged with hate crimes, but these churches need your help. Please join me in donating https://t.co/gj1BcNsGpu"
fr,Sainte-Geneviève-des-Bois (91),"RT @ghasswish: En vrai quand on voit que Notre-Dame a réussi à lever plusieurs centaines de millions en quelques heures, on peut affirmer que la faim dans le monde est un choix"
en,Bosnia and Herzegovina,RT @Slavorum_: Slavs restoring Notre Dame https://t.co/PIjAVM938c
es,Málaga,RT @javiernegre10: Observo indignado cómo hay islamistas que celebran el incendio de una catedral cristiana (repito cristiana aunque a algunos medios les cueste señalarlo) tan bella como Notre Dame. ¿Acaso los católicos celebramos los deplorables ataques a mezquitas? https://t.co/LERzNrleRY
en,,RT @painefultruths: Are we allowed to discuss the cause of the Sri Lanka bombing or are we all just supposed to pretend they spontaneously combusted like Notre Dame?
fr,L3 Psychologie,RT @aieverresonne: Je vais être honnête avec vous. J’étais un peu triste pour Notre Dame car c’est un monument que je trouve magnifique mais ils en ont tellement fait que maintenant je m’en bat les reins d’une force monumentale. Ils ont réussi à m’exaspérer la dessus comment c’est possible même mdr
fr,"Bordeaux, France","RT @florence_parly: Les marins du Charles de Gaulle rendent hommage à Notre-Dame
cc @Defense_gouv @EtatMajorFR @MarineNationale @Paris @PompiersParis @Gouv_mili_Paris @gouvernementFR https://t.co/Ill4FgJRGx"
fr,"Clermont-Ferrand, France",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Quito,RT @layvinkurzawa: NOTRE DAME 🙏🏽 https://t.co/TRL5vv7LOn
en,,RT @Rye_B_Thats_Me: There better be more outrage on social media about this terrible event than the Notre Dame fire. https://t.co/mwjh3hmQVD
en,,"RT @coreyevans_10: St Joe’s transfer Jared Bynum has cut his list to a final six consisting of Providence, Butler, Clemson, Notre Dame, Seton Hall and Virginia Tech, a source tells @Rivals. Sit one, play three for the standout guard"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"Notre Dame, the Sacred Heart and Prophecy https://t.co/gDCopp9lQb via @wordpressdotcom"
