language,location,message
en,,"RT @TrueIndology: Reconstructed image of Martand temple. The art(vaults, spires etc) is similar to Notre-Dame(a few European geographers called it Notre-Dame of India)

It predates Notre-Dame by 500 years. It was destroyed by Sikandar ""the idol breaker"" 600 years ago. Lies in utter ruin ever since https://t.co/ZCuJrKiCi3"
en,,"RT @fernandoEWTN: Le digo un secreto: usted vale infinitamente más que la catedral de Notre Dame.  Por eso sería una desgracia que termine quemándose en el infierno.  

Notre Dame dejó de arder y será reconstruida, pero usted, condenado en el más allá, jamás tendrá esa posibilidad.  

Piénselo. https://t.co/7E8pNM99YR"
en,,"RT @GOVTWINE: SHAME ON YOUR FILTHY SOUL YOU NASTY FUCKER. SATAN SPEAKS THROUGH YOUR HATE FILLED ASS! OH &amp; GO TO HELL TOO! HAPPY EASTER!🐣

Pat Robertson claims Notre Dame Cathedral fire the result of “Hell bubbling over with burning homosexuals” – Brown Valley Observer https://t.co/2CW7YdgKI7"
en,20,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,forever stuck in Mondayland,RT @TheOnion: Paris Vows To Rebuild Notre Dame Despite Cosmic Absurdity Of Seeking Inherent Meaning In Fleeting Creations Of Man https://t.co/q6SJAQgaUN https://t.co/xgOdTHAcUF
pt,,"RT @LaTribune: Rebâtir Notre-Dame de Paris en cinq ans, mission impossible ? https://t.co/l3BUvFoosl"
en,"Silver Lake, Los Angeles, CA",RT @nytimesworld: Protesters across France pledged to put pressure on President Emmanuel Macron as he prepares to unveil measures to ease the burden on poor workers https://t.co/fCl2IkCiiv
fr,Château-Arnoux-Saint-Auban,Tout pour Notre-Dame et rien pour les pauvres ? On a regardé les chiffres qui suscitent l'indigna... https://t.co/ED85uFfceR
fr,Bordeaux,RT @archipatrimoine: Notre-Dame : le bois de chêne de la charpente était « médiocre » https://t.co/H86XIu6GMJ
es,,"RT @ichingiking: La empresa responsable de la renovación de Notre Dame declaró que no tenía equipos de soldadura ni materiales inflamables. 

Además, el video del visitante en el techo fue lanzado justo antes de que el fuego encendiera algo.

¿Alguien duda que esto no es un accidente? https://t.co/swjKJpsa3D"
en,"slc, utah",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,Rio de Janeiro.,"RT @jornaldaband: Após confrontos com a polícia, duzentas e vinte e sete pessoas foram presas hoje em Paris durante uma manifestação do grupo conhecido como coletes amarelos. Desta vez, o protesto foi contra as doações para restaurar a catedral de Notre-Dame #BandJornalismo https://t.co/GM1IWlvDmI"
en,,RT @dragonduclos: Notre-Dame : «Le ministère exige que les demandes d’interview et éléments de langage envisagés dans la réponse aux questions doivent être annoncées et autorisés préalablement par le cabinet du ministre.» https://t.co/8u6vX0PRgC via @libe
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
zh-cn,"New York, NY",https://t.co/L0AM8bhD0B
en,Philadelphia,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,"RT @mrgnarchr: AusGov: Notre Dame is an icon of the world we must do what we can

also AusGov: Great... Barrier... Reef? Nope, I don't know her

#auspol #NotreDame"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en-GB,"Glasgow, Scotland",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Texas,"RT @TheRealHolli: I get that Notre Dame is an important landmark, but the fact that in just under a week the billionaires of the world have pledged 700 million dollars to its restoration really puts into persepective how easily rich people could help solve the worlds issues if they cared."
fr,"Amiens, France","RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
it,"Milano, Lombardia",RT @RovetaLuca: Hanno mangiato la foglia su Notre Dame. Questi stanno più incazzati del solito. Molto bene 👍 #GiletsJaunes https://t.co/3hduOGOrkI
en,"Plainview, NE",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Guayaquil,"RT @BBCWorld: How gamers are getting 'inside' Notre-Dame cathedral

[tap to expand]

https://t.co/f3FYYMmCYR https://t.co/eSqZWCQ3U1"
es,,"RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
en,"Aiea, HI",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"SoCal, via Brooklyn & Portland","Weren’t you in Paris at 17 witnessing in wonderment Notre Dame?

Pedantic. https://t.co/dnpXJnDkLY"
en,DMV,RT @perrysgoodposts: Smoking on that notre dame
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en-gb,"England, United Kingdom",RT @ItsJustHedy: tell the rich we need more money than we do to rebuild the notre dame spire and then use the leftover to feed the homeless and save the environment 👺👺👺👺👺👺👺👺👺👺👺👺
en-gb,"England, United Kingdom",RT @ItsJustHedy: tell the rich we need more money than we do to rebuild the notre dame spire and then use the leftover to feed the homeless and save the environment 👺👺👺👺👺👺👺👺👺👺👺👺
sv,Växjö,"RT @zaralarsson: I know someone probably already said this but it's so funny to me how the billionaires untied and came up with hundreds of millions for the Notre Dame within days while people still don't have clean water to drink. Yall can fix it, yall just don't care."
fr,"Longwy, France","RT @manon_hrgtt: En France c’est INSUPPORTABLE les gens polémiquent pour absolument TOUT, ça rend absolument dingue!! 
Des millions pour reconstruire Notre Dame, ça râle de partout. Si aucun don n’avait été fait, ça râlerait aussi de partout"
en,Nigeria,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,kampala,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
es,,"RT @DAT0SCURI0S0S: Decir la verdad mejora tanto la salud mental como la salud física, según investigación de la Universidad de Notre Dame."
fr,"Paris, France",#NotreDame Keep the modernists away from the Notre-Dame restoration https://t.co/arzV0tZVk9
tr,,RT @yirmidorttv: Mescid-i Aksa'da camide çıkan yangın ile aynı anda çıkan Notre Dame yangını tesadüf mü? https://t.co/ZvQsTasW1a
en,The Deep North.,"In 5 minutes I'll be live with @NoWhiteGuiltNWG &amp; @TheGreatOrderIs on TAP! We will be discussing my recent trip to Europe, the Notre Dame fire and much more. Be there! https://t.co/ErV6ma3bef"
es,,"RT @LuisOteroC: Me siento muy mal conmigo mismo, le di dinero a un mendigo en lugar de enviárselo a Notre Dame... Tengo mis prioridades torcidas"
en,"Washington, DC","RT @fxp123: Notre Dame's unseen residents – 180,000 bees – stayed put on the roof of the iconic cathedral as it burned on Monday. Their beekeeper was worried they wouldn't make it, but on Thursday, he was relieved to find out the bees survived the blaze https://t.co/3wgbh8FGqx"
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
fr,"Hauts-de-Seine, Ile-de-France",RT @HeleneSegre: La Maîtrise Notre-Dame de Paris en direct de Saint-Sulpice @france2tv @musiquesndp @henrichalet  ⁦@notredameparis⁩ ⁦@alexandra_mnt⁩ https://t.co/dPJ0RuE0mg
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,Les Arcs,"RT @CapitaineBiquet: Dons pour la reconstruction de Notre-Dame : 700 millions d'euros en moins de 24 heures.

Dons pour le Sidaction 2019 : 4.5 millions d'euros.

Je vous laisse tirer vos conclusions sur l'humanité."
en,usa,"RT @ajplus: After Notre Dame repair fund received hundreds of millions in donations, these three burned and historically Black churches were able to raise almost $2 million. https://t.co/Pq4TKRohZ7"
en,,"RT @caro4ontario: Chief architect of #NotreDame : 'We installed new detection system in 2010, and completely rewired the cathedral, so the fire wasn't caused by electrical short-circuit'  . He is fearless and bold! #NotreDameCathedralFire   https://t.co/FcLC86MQpn"
en,,"Div III Semi-Finals:
#1 Notre Dame(30-0) vs
#4 Riverside(17-8)

#2 Calvary Baptist(27-5) vs
#3 Holy Savior Menard(21-10)"
es,"Santiago, Chile",RT @Gonzologo: Notre Dame de Huérfanos https://t.co/Y9pdK7xlYK
en,UK,Solo Climbing Notre-Dame de Paris Cathedral https://t.co/rOteEZ6oi9
en,Limbo,"Controversial opinion: As I'm not French and it doesn't make a huge difference to me, I don't know if I would mind if the Notre Dame repairs don't look like the original. I think it should pay homage, but we can never truly replace the authenticity of the what once was."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,Israel,"RT @PNerval: Maquette de la flèche de Notre Dame de Paris.
Un travail de réception réalisé par trois Compagnons du Devoir charpentier. 4 000 heures d’étude et de travail pour réaliser cette maquette en noyer à l’échelle 1/20ème 🙏 https://t.co/Tx9QRDG41X"
es,In the shadows where it's hot.,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,Valladolid - Salamanca,Yo pensaba que el tweet del señor consternado porque estuvo en Notre Dame en 2008 y no le pilla por los pelos era una caricatura. Y parece de ser que lo decía en serio el zagal. https://t.co/xxjw9V00dM
fr,Ranger dans une étagère,"RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
en,NYC,RT @PeteButtigieg: So great. #GoIrish  https://t.co/dTFwG9oOLP
tr,,RT @yirmidorttv: Notre Dame yangını şifreleri #KayıtDışı'nda #FarkınaVardımki https://t.co/W7PqIr3vf5
en,,"RT @VistaPic: Notre-Dame Cathedral, Paris. We will never forget your beauty and history https://t.co/DmCX657d0g"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
it,"Zurigo,Suisse.","RT @CesareSacchetti: La sera del Venerdì Santo Bergoglio ha parlato di: 1) migranti; 2) porti chiusi; 3) anziani; 4) ambiente. Non un pensiero per Notre Dame. Non un pensiero per i cristiani perseguitati nel mondo. Nella Chiesa di Bergoglio non c'è nè Cristo nè i cristiani.
https://t.co/BoBZWhn2x3"
fr,France,RT @berengerebonte: Bouleversant ⁦@GautierCapucon⁩ devant Notre-Dame jouant « Après un rêve » de Gabriel Fauré dans la matinale d’@europe1 devant ⁦@nikosaliagas⁩ #europe1 #notredame #incendie https://t.co/LUjIakUjnU
en,"Saint Paul,MN","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Iaşi, România","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,NY|MA|LON 📍,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @TheRealHolli: I get that Notre Dame is an important landmark, but the fact that in just under a week the billionaires of the world have pledged 700 million dollars to its restoration really puts into persepective how easily rich people could help solve the worlds issues if they cared."
fr,France,"RT @NathalieDah: Je suis plus touché par le gamin amputé d'une jambe suite à une chute d'arbre, que par l'incendie de Notre-Dame ...
#SaturdayNightFerveur"
en,Bahir Dar,Ethiopian cross offered by Haile Selassie survives Notre-Dame fire | Africanews https://t.co/zLjgcUnKDl
es,"Maracaibo, Venezuela.","RT @Liamsupersonic: Critican los €700M recaudados para Notre Dame porque hay pobreza en África, pero ellos se van a la playa toda la Semana Santa habiendo niños comiendo de la basura en el país.

Es que es muy sabroso decir qué es lo que se tiene que hacer con el dinero, siempre y cuando sea ajeno."
en,London,"RT @CNN: “This 23rd Saturday of protests here in Paris is turning into one of the more violent and well-attended that we’ve seen,” @MelissaBellCNN reports, as police use tear gas on ""yellow vest"" protesters in Paris in first demonstration since the Notre Dame fire. https://t.co/A9G20iVQ3s https://t.co/qUuLINBIVh"
es,"Neuquén, Argentina","RT @1999santys: si tuvieras €200.000.000
¿que elegirías?

A) restaurar la catedral de notre dame
B) cargarlo en la sube"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"Ce ne sont pas seulement les ""millionnaires"" qui ont contribué à la reconstruction de Notre-Dame de Paris. Je suis un citoyen ordinaire. Débarrassez-vous des coches qui ont envahi la France et l'Europe et ils n'auront pas de taxes aussi élevées! @Le_Figaro @ParisMatch @lemondefr https://t.co/S9LXq2JdX2"
en,"St. Louis, MO metro area","RT @Wyn1745: Yellow Vest protesters are proven failing of Democratic Socialism.
&gt;France Has Highest Taxes of Any Wealthy Country &gt; Socialism
Think :Return On Investment (ROI) High taxes are being passing down to consumers. Cost of doing business-including tax.
https://t.co/w0ukS3TkON #FoxNews"
en,everywhere,RT @onikafIows: french people chanting outside notre dame after the tragic event https://t.co/eKmwZHomIU
en,"Washington, DC","RT @Recursion_Agent: What's the worst possible take on Notre Dame, you ask? https://t.co/J8DGvPUb8M"
fr,"Sherbrooke, Québec",RT @LP_LaPresse: Notre-Dame: tous les «points sensibles» ont été sécurisés et stabilisés https://t.co/TCsMz7nFFj https://t.co/ji9lPgTISb
es,Amar salva,Me habló uno y nose si preguntarle si en su foto de perfil está en la catedral de notre dame o en la de lujan siempre inculta nunca culta
es,"Hermosillo, Sonora",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Toronto, Ontario",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Paris, France",Dans une église les femmes ont le droit de porter un chapeau et pas les hommes notre dame peut bruler tant qu'il n'y aura pas de liberté égalité fraternité
tr,istanbul,"RT @yirmidorttv: Ertan Özyiğit: Notre Dame'ın bir önemi yok, La Sagrada Familia tapınakçıların merkezi olacak https://t.co/qaSsT1srFf"
en,"Goose Creek, South Carolina","RT @THEmikeinindy: If there’s one silver lining to the fire at the Cathedral of Notre Dame, it’s exposing the losers who humble-bragged with their photos of their visit there. Keep these people on a list. Their intentions are not pure."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,oHIo,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
de,,RT @nytimesworld: Protesters across France pledged to put pressure on President Emmanuel Macron as he prepares to unveil measures to ease the burden on poor workers https://t.co/fCl2IkCiiv
en,lowkey chillin,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"New York, USA",Drunk on smoke: Notre Dame's bees survive cathedral blaze (from @AP)  https://t.co/xN7ngY7HwI
en,"Nashville, TN",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,,"RT @rodrigodasilva: Nos últimos dias, não foram poucos os que condenaram as doações de bilionários para Notre Dame, sugerindo que os ricos não se importam com os problemas humanitários - especialmente do continente africano. Mas será verdade?"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Pennsylvania, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
tr,,"RT @yirmidorttv: Ertan Özyiğit: Notre Dame'ın bir önemi yok, La Sagrada Familia tapınakçıların merkezi olacak https://t.co/qaSsT1srFf"
en,,I posted on @dmgctrlblog about how Assassin's Creed Unity could receive some much-needed redemption if it helps with the rebuilding of Notre-Dame. https://t.co/EY8x5EjXcQ
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Tampa, FL","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,RT @Holden114: They're going to top Notre Dame with the Monument for Climate Justice and RaceGenderqueer Equality featuring a man having an abortion. https://t.co/Zd7OHvbnUi
en,DVO,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Nairobi,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
fr,"Angers, France","RT @adelou__: Aujourd’hui, Notre-Dame est morte. Ou peut-être hier, je ne sais pas. J’ai reçu un télégramme de Macron : « Nous rebâtirons Notre-Dame en 5 ans. » Cela ne veut rien dire. C’était peut-être hier."
en,"California, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,"RT @jorge_palazon: Desde el incendio de la catedral de Notre Dame, se ha recaudado en donaciones la suma de 1.000 millones €, y muchos se quejan pq supuestamente se dona dinero para restaurar un ""edificio"", cuando muchos países pasan hambre y están necesitados. Esto es una falacia, y me refiero a"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,ohio,"RT @alexisthenedd: I don't really have words for how I feel about Notre Dame today, but the closest I can get is thinking about how impossible losing something as immutable and symbolic as that cathedral felt before today. It's like watching an ocean dry up, it wasn't supposed to be possible."
en,"Santa Cruz, CA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Los Angeles, CA","RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
fr,,"RT @c_toujours_moi: Stéphane Bern : ""Je suis pour qu'on refasse Notre-Dame à L IDENTIQUE "" https://t.co/6NrYMf11hQ"
fr,,"RT @c_toujours_moi: Stéphane Bern : ""Je suis pour qu'on refasse Notre-Dame à L IDENTIQUE "" https://t.co/6NrYMf11hQ"
en,"South East, England",RT @SkyNews: Anger over Notre-Dame donations as yellow vest protests turn violent https://t.co/Av3KNfCNOK
en,"Los Angeles, CA",Found what happened at Notre Dame https://t.co/0OdnFyvlvC
pt,"Salvador, Brasil","RT @PolitzOficial: Ubisoft doa € 500 mil para restaurar Notre-Dame e ainda presenteia todos os seus players com Asssassin's Creed Unity de graça.

Basta fazer o login no uPlay e o jogo é seu. Para sempre.

https://t.co/h2qHUqbqRN"
en,"Ntungamo, Uganda",RT @britishbee: Bees living in Notre Dame cathedral roof survived fire -drone cameras catch them clustering on a gargoyle #bees #beekeeping https://t.co/q4VMBIloQN via @nypost
en,Venmo me @elliegracehicks,"RT @louiescataglia: People who make jokes about Notre Dame burning:
 https://t.co/jB2ERFxtZK"
en,,"RT @RockwellGlobal: A historian's laser scans of the Notre Dame could play a crucial part in helping to rebuild it. #TechTuesday #NotreDameFire #NotreDame #architecture #tech 
https://t.co/Iz2PMf6hd0"
es,Honduras,"RT @hugoguionista: Soy ateo y no quise opinar sobre el incendio en Notre Dame, pero han pasado los días y hemos visto a muchos llorar por este ""patrimonio de la humanidad"" mientras recaudan miles de millones para volver a ""enchularlo"" como si fuera prioridad. 
Y no, no lo es
Háblame de prioridades https://t.co/TQ73FrJxkf"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Lagos,Nigeria","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
fr,,"RT @Damocles_Fr: « Aucun salarié n'était sur place au moment de l'incendie. Toutes les consignes de sécurité avaient été respectées. L'alimentation électrique était coupée et les clés rendues à la conciergerie » explique Julien Le Bras, PDG de l'entreprise restaurant la flèche de Notre-Dame. https://t.co/UKG1fwyLFD"
da,"København, Hovedstaden","Why aren't we hearing anything from MSM? This matter is very serious!  There are many indications that the fire at Notre Dame Cathedral in Paris was planned.
When a man in New Zealand attacks a mosque MSM will cover it but not when muslims attacks 2000 churches in 2 years...??! https://t.co/ATpGUaVhrs"
fr,,"RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
es,"Viña del Mar, Chile","RT @tele_1313: Francia rechaza ayuda de Piñera para reparar iglesia de Notre Dame: ""No queremos nada que venga de ese simio yeta, capaz que se nos queme la wea de nuevo"" https://t.co/MVHt63BsAT"
fr,"Avignon, France",RT @MonsieurToys: Ma proposition pour Notre Dame. https://t.co/RLsGQOUn90
es,Bollyweed,RT @onikafIows: french people chanting outside notre dame after the tragic event https://t.co/eKmwZHomIU
fr,,"RT @Gleluza56: Cette Honte @libe qui tente de rattraper le coup Cette photo est authentique oui E Philippe et Emmanuel Macron se marre n’en déplaise au supplétif du pouvoir @libe 
Emmanuel Macron et Edouard Philippe étaient-ils «hilares» devant Notre-Dame ? - Libération https://t.co/jTuI9HdoND"
fr,,"@ErwanVp @yanis95k Gros t’es con ou quoi, on verra si la Mecque brûle s’il n’y a pas de dons, ou si la synagogue brûle à Jérusalem s’il n’y aucun don. La France est un pays dont l’histoire est en majorité chrétienne, et Notre Dame a plus de 800 ans d’histoire derrière elle."
fr,"Bretigny-sur-Orge, France","@ElmoreJamees C'est qu'on est dans la politique du ""ou"" et non pas du ""et"". C'est soit l'un OU l'autre mais pas l'un ET l'autre. On se mobilise pour Notre Dame mais quand c'est pour les pauvres... y a plus grand monde."
es,Chile,"RT @FLagos_Neumann: En Chile muere un niño de 4 años esperando un trasplante de corazón y su Presidente Sebastián Piñera quiere donar cobre y madera para la reconstrucción de Notre Dame.
¡Exigo una explicación!"
es,,RT @14kilometros: “no reconstruyan Notre Dame” https://t.co/eizS94pnXs
en,"Rajasthan, India",RT @kotl: The superrich showed their humanity by contributing 850 million Euros to rebuild Notre Dame.  But where are they when it comes to rebuilding the broken lives of the poor or their schools or hospitals?.  Who will be the first billionaire to set an example for the rest.
en,"Gharnata al-Jadida, Antisuyu","""Make the Notre Dame ugly with an expensive modern roof that demonstrates capitalist excess to own the racists"" is the dumbest take in the world and every African Church Father probably wants to smite you."
en,"Minneapolis, MN ","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Paris, France and beyond","RT @Damocles_Fr: « Il faut une vraie source de chaleur pour réussir à enflammer les charpentes en chêne de Notre-Dame, qui sont considérables. C'est le sujet qui pousse à s'interroger sur la source de ce drame » confie Julien Le Bras, PDG de l'entreprise restaurant la flèche de la cathédrale. https://t.co/qUXk4gY5RF"
en,"Granville, Ohio",Why we mourn Notre Dame https://t.co/4nEMuFqPrC
en,MEU QUARTO É O MEU PAÍS,RT @MacaesBruno: Plans for Notre Dame keep coming in https://t.co/N5n1Kc2I6O
en,"Milwaukee, WI",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
